id,test,model,date,timestamp,agent,component,time
40,1,gpt-5.1,20/02/2026,15.344963788986206,Human,1,3.49145
40,1,gpt-5.1,20/02/2026,22.122660636901855,Recognition,2,3.40466
40,1,gpt-5.1,20/02/2026,25.527538776397705,Prediction,2,2.12008
40,1,gpt-5.1,20/02/2026,27.687198638916016,Robot,2,8.20966
40,1,gpt-5.1,20/02/2026,35.89686441421509,Human,2,9.97489
40,1,gpt-5.1,20/02/2026,49.14238262176514,Recognition,4,2.29776
40,1,gpt-5.1,20/02/2026,51.440621852874756,Prediction,4,1.81155
40,1,gpt-5.1,20/02/2026,53.276376724243164,Robot,4,7.43832
40,1,gpt-5.1,20/02/2026,60.71469473838806,HRC,4,19.24937
40,1,gpt-5.1,20/02/2026,79.96406579017639,Human,4,22.67964
40,1,gpt-5.1,20/02/2026,105.90986490249634,Recognition,3,2.88879
40,1,gpt-5.1,20/02/2026,108.79879212379456,Prediction,3,2.41139
40,1,gpt-5.1,20/02/2026,111.23780250549316,Robot,3,7.3551
40,1,gpt-5.1,20/02/2026,118.59290838241577,Human,3,6.34772
40,1,gpt-5.1,20/02/2026,128.18813395500183,Recognition,5,2.8315
40,1,gpt-5.1,20/02/2026,131.01982378959656,Prediction,5,2.54588
40,1,gpt-5.1,20/02/2026,133.59703755378723,Robot,5,9.23586
40,1,gpt-5.1,20/02/2026,142.8328936100006,Human,5,12.57995
40,1,gpt-5.1,20/02/2026,158.67866158485413,Recognition,7,2.54035
40,1,gpt-5.1,20/02/2026,161.21919178962708,Prediction,7,1.91269
40,1,gpt-5.1,20/02/2026,163.1656687259674,Robot,7,7.59445
40,1,gpt-5.1,20/02/2026,170.76011848449707,Human,7,10.63562
40,1,gpt-5.1,20/02/2026,184.68128871917725,Recognition,8,2.44824
40,1,gpt-5.1,20/02/2026,187.12987184524536,Prediction,8,1.89792
40,1,gpt-5.1,20/02/2026,189.05444383621216,Robot,8,7.93786
40,1,gpt-5.1,20/02/2026,196.99231123924255,Human,8,9.59656
40,1,gpt-5.1,20/02/2026,209.8465292453766,Recognition,6,3.98168
40,1,gpt-5.1,20/02/2026,213.82829022407532,Prediction,6,1.95668
40,1,gpt-5.1,20/02/2026,215.88024425506592,Robot,6,7.74412
40,1,gpt-5.1,20/02/2026,223.624365568161,Human,6,9.86939
40,1,gpt-5.1,20/02/2026,236.77308297157288,Recognition,9,2.47327
40,1,gpt-5.1,20/02/2026,239.24655961990356,Prediction,9,2.36932
40,1,gpt-5.1,20/02/2026,241.63855504989624,Robot,9,8.98046
40,1,gpt-5.1,20/02/2026,250.61901235580444,HRC,9,10.47736
40,1,gpt-5.1,20/02/2026,261.09636902809143,Human,9,13.05319
41,1,gpt-5.1,20/02/2026,3.3012044429779053,Recognition,1,3.73607
41,1,gpt-5.1,20/02/2026,7.03740930557251,Prediction,1,2.63064
41,1,gpt-5.1,20/02/2026,9.693151235580444,Robot,1,7.57079
41,1,gpt-5.1,20/02/2026,17.263944625854492,Human,1,6.02662
41,1,gpt-5.1,20/02/2026,26.541801929473877,Recognition,2,2.85622
41,1,gpt-5.1,20/02/2026,29.39839482307434,Prediction,2,1.86263
41,1,gpt-5.1,20/02/2026,31.2812020778656,Robot,2,8.03111
41,1,gpt-5.1,20/02/2026,39.31231760978699,Human,2,12.34437
41,1,gpt-5.1,20/02/2026,54.938985109329224,Recognition,4,3.5647
41,1,gpt-5.1,20/02/2026,58.50375747680664,Prediction,4,2.69416
41,1,gpt-5.1,20/02/2026,61.22097849845886,Robot,4,7.53253
41,1,gpt-5.1,20/02/2026,68.75350713729858,HRC,4,19.17051
41,1,gpt-5.1,20/02/2026,87.92401218414307,Human,4,16.79667
41,1,gpt-5.1,20/02/2026,108.00161528587341,Recognition,3,2.88544
41,1,gpt-5.1,20/02/2026,110.88725781440735,Prediction,3,2.75669
